,0
2555593.0,-7.0
109673.0,2.0
2482458.0,4.0
5068970.0,-12.0
2313748.0,-35.0
2379361.0,6.0
4880560.0,-5.0
4883751.0,17.0
4884585.0,21.0
2320033.0,-10.0
4837288.0,32.0
2127541.0,-7.0
2302856.0,1.0
3886646.0,43.0
3353614.0,1.0
135512418.0,18.0
4409736.0,-3.0
1527239.0,49.0
2918326.0,-7.0
1381359.0,-7.0
2264155.0,-5.0
1302358.0,1.0
2895599.0,1.0
135421540.0,7.0
746058.0,4.0
692153.0,-5.0
2084179.0,-2.0
2374072.0,3.0
6902703.0,4.0
7551836.0,14.0
2094945.0,-2.0
2483884.0,2.0
4016417.0,29.0
3424493.0,-25.0
2133292.0,-9.0
11834410.0,46.0
11834417.0,0.0
6270682.0,10.0
2100902.0,8.0
11834419.0,-7.0
2873740.0,41.0
6409085.0,1.0
3344135.0,6.0
1441417.0,26.0
2321190.0,-12.0
72721.0,-21.0
2842433.0,-1.0
2412005.0,7.0
2632862.0,30.0
135501979.0,-20.0
2571316.0,-1.0
5176394.0,-7.0
2670179.0,33.0
6902146.0,-3.0
2564905.0,0.0
2125110.0,10.0
4061024.0,5.0
4832002.0,3.0
4094710.0,45.0
2141752.0,2.0
4244802.0,-3.0
4882611.0,-3.0
11948742.0,-9.0
135490270.0,-1.0
135490280.0,21.0
998226.0,6.0
1205484.0,44.0
11948776.0,37.0
3642889.0,12.0
11948778.0,6.0
135490287.0,-23.0
4060243.0,-7.0
4054317.0,41.0
1818705.0,-1.0
1813292.0,-1.0
736143.0,3.0
11948793.0,22.0
11948794.0,14.0
11948799.0,48.0
737018.0,7.0
848994.0,-10.0
843368.0,5.0
3004982.0,0.0
11948820.0,26.0
11839273.0,-20.0
135469844.0,3.0
11948825.0,-1.0
4688027.0,4.0
1212121.0,6.0
9595641.0,-5.0
9774135.0,6.0
4018237.0,1.0
998516.0,6.0
4197825.0,-1.0
11948835.0,-14.0
900453.0,-1.0
11948845.0,11.0
11948847.0,40.0
1211524.0,-4.0
4141059.0,5.0
1802221.0,-4.0
11948850.0,75.0
11948851.0,3.0
11948852.0,41.0
1803281.0,-10.0
11948857.0,21.0
135467636.0,0.0
11948858.0,56.0
11948864.0,45.0
6323682.0,-2.0
11948868.0,53.0
11948870.0,55.0
5285231.0,-17.0
6406850.0,-18.0
2881753.0,18.0
4966967.0,-18.0
2097755.0,-10.0
6874414.0,7.0
4585311.0,-4.0
4668964.0,4.0
6106925.0,-33.0
11957131.0,2.0
4002395.0,-4.0
6858688.0,0.0
11957149.0,5.0
948293.0,-7.0
1400145.0,-17.0
11957158.0,23.0
1951250.0,-30.0
1940488.0,-21.0
11957214.0,-3.0
6621518.0,11.0
866901.0,-11.0
3850065.0,-2.0
1480815.0,-1.0
1487964.0,3.0
5919925.0,7.0
9622849.0,-3.0
3418782.0,2.0
1484547.0,0.0
1484529.0,4.0
1482680.0,57.0
4364116.0,0.0
1487199.0,26.0
1487198.0,5.0
1482258.0,3.0
1487201.0,25.0
1487202.0,9.0
1090025.0,0.0
3228046.0,2.0
5763292.0,-58.0
5763716.0,9.0
1050522.0,-3.0
3155811.0,1.0
772287.0,2.0
11957314.0,29.0
3122246.0,2.0
3125195.0,9.0
611278.0,-7.0
5717129.0,7.0
3230498.0,0.0
5346170.0,-3.0
5759067.0,-24.0
1796527.0,4.0
1218310.0,-9.0
833649.0,-4.0
901616.0,6.0
11958386.0,33.0
1015268.0,-8.0
11958390.0,18.0
11958430.0,-14.0
6518655.0,-25.0
11958570.0,12.0
1441697.0,1.0
2964104.0,12.0
2943179.0,-6.0
5409139.0,-2.0
135436050.0,5.0
3149552.0,-15.0
3218172.0,-2.0
3218156.0,11.0
11958710.0,-9.0
5405846.0,-17.0
3131951.0,-4.0
3217783.0,1.0
1440275.0,17.0
2862961.0,6.0
2964136.0,9.0
11958717.0,23.0
1909577.0,-6.0
10807217.0,-18.0
11958727.0,-21.0
2215225.0,12.0
1106437.0,0.0
3221601.0,-2.0
3210943.0,10.0
1153527.0,-2.0
2933270.0,-4.0
1112660.0,0.0
1459794.0,0.0
1549745.0,-6.0
11958734.0,2.0
3185081.0,2.0
11958738.0,-2.0
1086292.0,20.0
1119977.0,3.0
5752007.0,-28.0
1228431.0,-9.0
5441576.0,0.0
11958754.0,-7.0
2983339.0,37.0
10363146.0,9.0
11839291.0,4.0
7314640.0,1.0
3197955.0,2.0
135510990.0,0.0
135467638.0,12.0
1229513.0,-2.0
3220706.0,-3.0
778625.0,0.0
3197528.0,3.0
5750556.0,14.0
1105537.0,1.0
1486494.0,18.0
1479747.0,4.0
1489267.0,80.0
1483865.0,8.0
4309781.0,-7.0
3734285.0,47.0
1482682.0,79.0
9657184.0,4.0
3518600.0,28.0
1477577.0,-8.0
3293421.0,4.0
2767771.0,7.0
1483482.0,3.0
1481480.0,0.0
1489331.0,3.0
3843100.0,5.0
1473674.0,3.0
3216679.0,5.0
1476773.0,12.0
3135656.0,-18.0
1487108.0,38.0
5331702.0,-23.0
4204023.0,7.0
1476736.0,-3.0
5707079.0,-1.0
135452238.0,3.0
4594148.0,0.0
3812266.0,5.0
3371566.0,4.0
1480372.0,-1.0
2765866.0,0.0
2726227.0,5.0
135501753.0,9.0
2763924.0,7.0
3576264.0,-1.0
135442477.0,5.0
4639593.0,-5.0
1481294.0,-7.0
1378271.0,7.0
5335807.0,-15.0
2983055.0,9.0
2250420.0,-5.0
2982322.0,73.0
5334648.0,2.0
1564289.0,8.0
1352404.0,-4.0
800941.0,15.0
1324355.0,-4.0
800671.0,3.0
5508897.0,-1.0
9566544.0,-1.0
5727092.0,7.0
2059021.0,18.0
2230025.0,-2.0
1090038.0,-13.0
5346216.0,-21.0
1325807.0,-22.0
2966258.0,7.0
2294260.0,0.0
1463775.0,-1.0
3215427.0,-2.0
11958883.0,46.0
2038583.0,-2.0
458388.0,3.0
2830011.0,17.0
702952.0,-20.0
5734646.0,20.0
2787253.0,7.0
1851623.0,-2.0
2975689.0,17.0
2235476.0,4.0
5341736.0,-3.0
2973372.0,0.0
1250182.0,6.0
2967712.0,22.0
2204939.0,3.0
1295053.0,35.0
5737438.0,30.0
2950110.0,17.0
5351095.0,-3.0
2954299.0,18.0
2869210.0,0.0
135460374.0,-15.0
1306756.0,1.0
2950681.0,19.0
892765.0,12.0
804738.0,-7.0
2950356.0,10.0
2950555.0,58.0
2951296.0,8.0
2951757.0,-9.0
2927522.0,-24.0
2935528.0,19.0
2222994.0,2.0
2269415.0,28.0
2370980.0,16.0
2268273.0,-9.0
5942255.0,56.0
1336020.0,-5.0
135458723.0,0.0
5334290.0,-18.0
2967529.0,16.0
2900722.0,13.0
2295023.0,0.0
2884570.0,20.0
2884524.0,-3.0
1302385.0,67.0
9586311.0,45.0
2219857.0,6.0
1347165.0,-9.0
2962583.0,-1.0
9568230.0,29.0
2888409.0,-4.0
9586497.0,61.0
2967148.0,20.0
2893991.0,26.0
2964794.0,-10.0
2964786.0,-2.0
2193801.0,1.0
2962400.0,23.0
3149825.0,-9.0
11979277.0,31.0
3146993.0,-3.0
3093622.0,3.0
3136844.0,-2.0
846392.0,-15.0
995142.0,7.0
3207844.0,1.0
3132067.0,1.0
1176294.0,5.0
11979293.0,2.0
2829923.0,2.0
5334091.0,26.0
5350489.0,19.0
5350491.0,39.0
2905393.0,26.0
970478.0,5.0
2947147.0,22.0
135425011.0,-5.0
2208065.0,1.0
2946925.0,2.0
1260112.0,12.0
790168.0,2.0
2835994.0,5.0
790409.0,6.0
2827816.0,-10.0
11979298.0,3.0
2272931.0,-6.0
1377359.0,2.0
6898032.0,-14.0
2264273.0,4.0
416962.0,8.0
1711760.0,-4.0
6887332.0,2.0
2827120.0,2.0
5732023.0,3.0
1377145.0,9.0
5719812.0,9.0
2836994.0,3.0
790430.0,-5.0
135425036.0,2.0
5343483.0,1.0
2284730.0,3.0
2984379.0,15.0
1338487.0,-4.0
2284452.0,-4.0
5350541.0,5.0
797576.0,-4.0
868513.0,-2.0
807202.0,-4.0
2284072.0,10.0
2909709.0,-3.0
2284155.0,16.0
2284091.0,-3.0
2898810.0,-2.0
721060.0,40.0
2284258.0,1.0
839786.0,-26.0
1182477.0,-6.0
2984215.0,2.0
5738266.0,14.0
2942055.0,-1.0
970335.0,8.0
1307870.0,-13.0
135425063.0,22.0
2937970.0,0.0
845032.0,-7.0
1298252.0,36.0
700701.0,9.0
12004426.0,-5.0
4435982.0,-11.0
2794045.0,10.0
1420397.0,-1.0
5855786.0,-1.0
4695264.0,1.0
6411015.0,3.0
5136287.0,8.0
4652387.0,-6.0
135497411.0,-7.0
46498878.0,-7.0
135497926.0,-10.0
12004448.0,8.0
713338.0,4.0
2166127.0,-2.0
4113711.0,4.0
1083465.0,-9.0
3157414.0,1.0
3195017.0,2.0
135468924.0,-7.0
2830050.0,5.0
135497932.0,1.0
135467572.0,-5.0
12004458.0,-2.0
54686069.0,-9.0
3794060.0,2.0
12004463.0,-7.0
1941409.0,4.0
4891630.0,0.0
943582.0,2.0
3801644.0,-7.0
3536407.0,1.0
6401038.0,-2.0
135497940.0,2.0
1865535.0,5.0
5293996.0,-3.0
3213512.0,-8.0
135497944.0,-4.0
1282177.0,0.0
1391381.0,0.0
3799440.0,75.0
573339.0,9.0
1958202.0,5.0
672864.0,5.0
1945626.0,-2.0
5921555.0,-2.0
3964482.0,7.0
1085889.0,-2.0
947382.0,15.0
946161.0,-5.0
1975036.0,-1.0
3820951.0,3.0
4427561.0,2.0
12004502.0,4.0
12004506.0,-2.0
841068.0,0.0
1258949.0,-1.0
12004507.0,1.0
12004508.0,2.0
1973785.0,-44.0
12004513.0,4.0
6871010.0,3.0
6871009.0,5.0
755883.0,9.0
892247.0,2.0
1857545.0,-4.0
3717682.0,-2.0
2006905.0,4.0
12004517.0,0.0
12004518.0,-6.0
5171720.0,-3.0
12004521.0,-5.0
3962105.0,0.0
1313739.0,11.0
2893217.0,-2.0
135403131.0,9.0
865889.0,-6.0
4100991.0,4.0
5910916.0,2.0
1342005.0,-6.0
828944.0,0.0
2868083.0,1.0
883503.0,12.0
1260008.0,-5.0
5075128.0,3.0
12004526.0,0.0
897475.0,13.0
9668636.0,-4.0
6030757.0,-3.0
2942494.0,12.0
1317157.0,3.0
1303801.0,0.0
135400963.0,-5.0
9690919.0,-1.0
12004535.0,-12.0
3371330.0,0.0
12004536.0,0.0
12004537.0,0.0
1308854.0,-8.0
135439013.0,-7.0
12004547.0,-3.0
135412208.0,0.0
6865289.0,14.0
2955459.0,5.0
135412038.0,5.0
20846802.0,-2.0
20846803.0,-2.0
4425639.0,6.0
1355635.0,1.0
3547691.0,4.0
3094232.0,-2.0
1042999.0,-7.0
5128513.0,-1.0
1093512.0,-2.0
135497974.0,-16.0
4887397.0,-4.0
4896622.0,-8.0
3151770.0,1.0
1959316.0,1.0
1946701.0,-14.0
2990108.0,0.0
1846507.0,-4.0
135497977.0,-6.0
4889021.0,-11.0
6618963.0,8.0
6257784.0,-4.0
3653099.0,-29.0
1213400.0,3.0
1635288.0,-1.0
316988.0,1.0
793916.0,-2.0
976749.0,-5.0
4888078.0,18.0
2292578.0,-6.0
1853866.0,-19.0
561900.0,3.0
2034115.0,0.0
72813.0,3.0
135497987.0,5.0
12004594.0,0.0
135497989.0,2.0
12004597.0,-4.0
6889470.0,-10.0
3379007.0,-7.0
135497991.0,11.0
20846811.0,-1.0
9639973.0,-3.0
21157493.0,2.0
135497992.0,13.0
2174846.0,-33.0
1989678.0,-5.0
135497993.0,9.0
12004610.0,1.0
2029146.0,-3.0
3408389.0,-1.0
4591627.0,-4.0
21157446.0,-1.0
5347120.0,1.0
1539.0,-1.0
4652514.0,2.0
1279154.0,-4.0
6879214.0,3.0
1945540.0,-4.0
6890358.0,-4.0
6860689.0,0.0
135420774.0,-2.0
6866073.0,10.0
1424828.0,-2.0
6860791.0,-3.0
6886144.0,9.0
1246384.0,-1.0
4889437.0,0.0
1843069.0,-2.0
135497997.0,0.0
5844905.0,5.0
932064.0,51.0
1272957.0,0.0
1833953.0,-6.0
2039982.0,-29.0
135451683.0,-14.0
6862923.0,-5.0
1006280.0,-25.0
5846538.0,-18.0
54680905.0,4.0
3457056.0,-12.0
2030107.0,5.0
1853525.0,-1.0
1970386.0,-4.0
1622988.0,-9.0
1963009.0,-4.0
3160385.0,2.0
6861569.0,6.0
6880016.0,1.0
751670.0,1.0
1847491.0,-7.0
2963423.0,-7.0
1610608.0,-7.0
20992.0,-2.0
1861041.0,4.0
6880429.0,0.0
6887872.0,3.0
1938572.0,6.0
3301126.0,7.0
1929721.0,10.0
6891819.0,-5.0
2792297.0,0.0
2175866.0,2.0
5333607.0,-48.0
2911682.0,-18.0
1333327.0,-2.0
1273134.0,1.0
2173045.0,-1.0
883395.0,6.0
2902558.0,-2.0
247203.0,-2.0
2969597.0,-4.0
1618622.0,8.0
1191721.0,-4.0
1296193.0,-4.0
1315846.0,-6.0
2969626.0,3.0
2969609.0,1.0
2969605.0,2.0
1191313.0,3.0
2304531.0,6.0
1619896.0,1.0
2269335.0,5.0
2269302.0,-3.0
1333892.0,-4.0
1333718.0,1.0
5928459.0,1.0
1333578.0,-2.0
1333576.0,-5.0
2173119.0,2.0
1313927.0,12.0
2173128.0,-8.0
5350582.0,11.0
6894320.0,-10.0
630151.0,-7.0
3178110.0,7.0
782243.0,-18.0
5755180.0,-2.0
3153499.0,-22.0
2877555.0,5.0
135411992.0,0.0
135411840.0,4.0
1141546.0,9.0
9593908.0,-8.0
3189849.0,8.0
3173956.0,4.0
1007014.0,-2.0
9594807.0,-6.0
135463290.0,-9.0
3153712.0,0.0
3117813.0,6.0
1141373.0,-5.0
1106226.0,-10.0
687167.0,-1.0
744521.0,2.0
1162886.0,2.0
3231270.0,-13.0
1432093.0,-8.0
3185254.0,-2.0
1078202.0,4.0
3106268.0,2.0
135498042.0,2.0
1432762.0,0.0
722908.0,-5.0
3155984.0,2.0
3152418.0,-3.0
694914.0,-1.0
3227763.0,0.0
2913231.0,-4.0
3157880.0,3.0
1990018.0,1.0
1432082.0,-2.0
3171951.0,-1.0
3186734.0,4.0
3185137.0,6.0
135427759.0,-2.0
2296301.0,1.0
858337.0,1.0
2857250.0,-1.0
1117367.0,20.0
1099137.0,3.0
5371779.0,-6.0
1724436.0,3.0
692180.0,7.0
519685.0,-3.0
3104534.0,0.0
3104533.0,-1.0
3124282.0,-3.0
953647.0,-2.0
3206393.0,3.0
6871954.0,10.0
1570351.0,3.0
3138331.0,3.0
1073564.0,-3.0
3190941.0,1.0
3179511.0,1.0
12004724.0,-26.0
3160500.0,-3.0
1124686.0,-2.0
859632.0,3.0
759842.0,9.0
135449834.0,2.0
1153152.0,1.0
3227645.0,-8.0
3185140.0,4.0
720506.0,4.0
3117519.0,-6.0
2858154.0,11.0
1173198.0,-6.0
3167478.0,13.0
5763302.0,-4.0
762933.0,5.0
808404.0,14.0
9562792.0,-2.0
3136680.0,3.0
3092419.0,-3.0
1677704.0,1.0
799682.0,-5.0
3104806.0,0.0
1132164.0,-2.0
3111659.0,5.0
767824.0,-3.0
3097712.0,0.0
12004742.0,-35.0
3170798.0,-1.0
826221.0,-1.0
4291016.0,1.0
4591676.0,-2.0
4997264.0,-1.0
4530320.0,-2.0
12004838.0,-2.0
4066820.0,-2.0
12004906.0,7.0
12004910.0,-5.0
4374491.0,-1.0
4917828.0,5.0
4615987.0,3.0
4458493.0,3.0
5293205.0,-11.0
21157845.0,0.0
12004982.0,-21.0
12004991.0,6.0
3532334.0,-2.0
9552557.0,-6.0
9597004.0,-9.0
5984676.0,-1.0
9597213.0,6.0
9596202.0,8.0
608257.0,-2.0
4317909.0,-3.0
12005118.0,-2.0
4226766.0,0.0
4415900.0,-14.0
4411622.0,10.0
4230117.0,15.0
2059153.0,4.0
9631558.0,3.0
12005182.0,-29.0
4757.0,7.0
9556992.0,-6.0
9597154.0,7.0
9597156.0,-8.0
4619776.0,-10.0
5210577.0,4.0
9651022.0,0.0
9597459.0,9.0
9597520.0,0.0
9580242.0,2.0
9598728.0,4.0
750783.0,-1.0
12005252.0,0.0
12005256.0,12.0
12005258.0,0.0
5292926.0,-2.0
12005277.0,1.0
4150312.0,13.0
12005279.0,3.0
12005281.0,-2.0
12005282.0,6.0
12005283.0,7.0
4229849.0,1.0
4219374.0,7.0
5215887.0,-8.0
4086401.0,2.0
3256087.0,-3.0
135423154.0,-13.0
4175459.0,5.0
3941128.0,-3.0
3675040.0,-2.0
5127941.0,15.0
12005350.0,8.0
715273.0,-6.0
6254849.0,-6.0
5179106.0,-6.0
1674526.0,-3.0
5788128.0,10.0
12005383.0,5.0
6617289.0,-2.0
4108756.0,3.0
9552671.0,-3.0
3967318.0,-4.0
1266530.0,-6.0
2788609.0,-3.0
5018325.0,1.0
3877173.0,-5.0
3364965.0,6.0
5200879.0,-3.0
135517010.0,-22.0
20846862.0,0.0
3527788.0,-1.0
4284744.0,0.0
5293145.0,2.0
1389664.0,1.0
6052679.0,-1.0
9660538.0,1.0
3763904.0,2.0
1239093.0,3.0
3291305.0,-2.0
135517037.0,0.0
3376483.0,-1.0
3373363.0,-2.0
1952060.0,2.0
12005534.0,6.0
6883882.0,-4.0
6883743.0,3.0
9553296.0,-8.0
12005539.0,-6.0
11415993.0,7.0
12005545.0,-2.0
9557678.0,-5.0
9634527.0,-2.0
12005559.0,2.0
12005561.0,11.0
7370903.0,6.0
3340300.0,5.0
135424475.0,181.0
6537808.0,2.0
918936.0,1.0
4261644.0,4.0
1568575.0,2.0
3758489.0,3.0
921918.0,0.0
6509573.0,-3.0
135517057.0,3.0
1418955.0,3.0
760039.0,1.0
135517061.0,3.0
3721255.0,2.0
3718852.0,16.0
1366615.0,0.0
3779733.0,-4.0
135398919.0,-1.0
12005582.0,1.0
12005583.0,-5.0
3279038.0,1.0
3514320.0,11.0
902588.0,-5.0
5168301.0,-4.0
5520462.0,-2.0
6882968.0,0.0
9633140.0,-4.0
6401679.0,9.0
3729816.0,-2.0
1926033.0,4.0
3521138.0,-4.0
3577292.0,4.0
3808658.0,-3.0
5424409.0,14.0
832843.0,-1.0
217732.0,-9.0
12005598.0,53.0
11911407.0,-1.0
3722411.0,4.0
3735797.0,4.0
4361486.0,-8.0
135505993.0,25.0
2779849.0,-3.0
3538021.0,-4.0
1848242.0,3.0
1163011.0,-4.0
135493369.0,-2.0
12005609.0,49.0
3592175.0,0.0
135517081.0,3.0
916007.0,8.0
3836113.0,-2.0
1931033.0,-15.0
901745.0,-9.0
12005616.0,1.0
2728966.0,-1.0
2817883.0,-3.0
1938169.0,6.0
4292603.0,1.0
4689210.0,-29.0
2728967.0,0.0
1867783.0,-30.0
5238634.0,8.0
2817835.0,10.0
135399028.0,-3.0
919629.0,-3.0
1963578.0,-2.0
4887792.0,-1.0
4216298.0,-3.0
9653411.0,-9.0
4130603.0,-12.0
9628881.0,52.0
931282.0,31.0
6881583.0,-2.0
12005652.0,-3.0
6866980.0,1.0
1872760.0,12.0
5913801.0,5.0
135517097.0,0.0
5514837.0,-5.0
1888321.0,-6.0
6868113.0,3.0
9676690.0,38.0
1851747.0,-2.0
12005662.0,5.0
1953735.0,3.0
6882718.0,12.0
4897007.0,2.0
921753.0,5.0
7370913.0,1.0
921219.0,-9.0
3431642.0,-9.0
5758952.0,0.0
1861861.0,-1.0
1917712.0,-1.0
4429863.0,1.0
9637037.0,7.0
9638570.0,56.0
5521555.0,-2.0
6869952.0,1.0
979779.0,2.0
9665912.0,31.0
697239.0,37.0
4977629.0,3.0
3733225.0,-4.0
3682085.0,2.0
7420485.0,-5.0
135517108.0,4.0
135517109.0,-1.0
3837661.0,6.0
6878130.0,0.0
5609660.0,-6.0
949026.0,3.0
5608852.0,0.0
930004.0,39.0
6273819.0,1.0
6181653.0,16.0
944164.0,20.0
9629226.0,11.0
3742880.0,2.0
3409842.0,-3.0
6111071.0,3.0
12005677.0,-3.0
3749078.0,-7.0
1184206.0,3.0
12005678.0,19.0
12005679.0,27.0
12005680.0,18.0
12005681.0,16.0
2044098.0,-4.0
951364.0,3.0
579556.0,12.0
1954239.0,9.0
1932779.0,2.0
12005688.0,36.0
1424829.0,1.0
4662272.0,-3.0
1965120.0,-2.0
135517111.0,2.0
6881167.0,-9.0
752053.0,1.0
1856906.0,-6.0
1969131.0,4.0
5881092.0,-2.0
12005692.0,76.0
1854612.0,2.0
828463.0,2.0
2014540.0,-11.0
5143081.0,0.0
939827.0,5.0
6888132.0,1.0
9665324.0,4.0
750959.0,-4.0
1881300.0,-10.0
12005695.0,2.0
1937691.0,-8.0
12005696.0,-1.0
1901430.0,-3.0
1875186.0,-2.0
3504925.0,1.0
1879980.0,1.0
3706839.0,4.0
1989910.0,-8.0
1964819.0,11.0
2364415.0,-1.0
135517121.0,-5.0
6863369.0,-4.0
135517123.0,-2.0
1417445.0,-3.0
1553782.0,-7.0
12005712.0,2.0
1980258.0,2.0
3798147.0,5.0
1844676.0,-3.0
1401961.0,-2.0
54684448.0,0.0
683499.0,1.0
753408.0,6.0
3697555.0,7.0
6867810.0,5.0
708755.0,8.0
3702169.0,3.0
4563615.0,2.0
1883622.0,4.0
1869309.0,-4.0
135455799.0,9.0
135431389.0,-3.0
12005721.0,-4.0
5390299.0,8.0
5934026.0,-10.0
6866344.0,7.0
9655569.0,-3.0
6880896.0,-4.0
3818611.0,9.0
6885736.0,4.0
1952926.0,-2.0
6865722.0,-7.0
1419830.0,7.0
9633449.0,-1.0
135517139.0,0.0
1410264.0,-16.0
630962.0,-3.0
687113.0,-4.0
589161.0,-2.0
1396578.0,-3.0
1422035.0,2.0
3833263.0,3.0
1948928.0,0.0
3437278.0,-6.0
3844330.0,1.0
3271684.0,8.0
4860198.0,-14.0
572187.0,4.0
12005741.0,3.0
1974294.0,5.0
1674237.0,6.0
5912397.0,3.0
9559476.0,-15.0
778513.0,-9.0
3403355.0,-4.0
9580012.0,-3.0
135451656.0,4.0
6411721.0,-10.0
135432761.0,-4.0
1568295.0,1.0
950689.0,-6.0
3805981.0,-2.0
6375113.0,-5.0
5618706.0,-2.0
17588353.0,-4.0
4888991.0,-2.0
3730002.0,-3.0
1971812.0,-11.0
2035307.0,-8.0
12005759.0,-11.0
2039005.0,7.0
1846755.0,-9.0
778510.0,-13.0
2027766.0,-1.0
1960909.0,-16.0
5936070.0,-13.0
12005760.0,-8.0
135517150.0,-1.0
1537190.0,-3.0
4020365.0,33.0
1987642.0,-24.0
1961675.0,-8.0
9607470.0,51.0
5850203.0,-1.0
3721496.0,-1.0
1493877.0,3.0
1910833.0,7.0
135418651.0,-1.0
3915903.0,6.0
5965991.0,-5.0
1846252.0,-5.0
3879592.0,62.0
12005784.0,3.0
12005785.0,-5.0
4888861.0,0.0
1910160.0,-5.0
1040844.0,-3.0
1270613.0,2.0
3395368.0,1.0
12005799.0,27.0
9622904.0,-9.0
12005804.0,-3.0
2892892.0,1.0
4656795.0,-6.0
9607316.0,-6.0
12005819.0,-8.0
1508345.0,5.0
3585922.0,13.0
12005827.0,-3.0
5019487.0,-9.0
7243578.0,-2.0
3729703.0,15.0
3632941.0,-7.0
135517162.0,14.0
135517164.0,-11.0
5139896.0,-6.0
3599260.0,-1.0
4183077.0,-2.0
9615722.0,4.0
2916362.0,-1.0
7095925.0,-1.0
3493227.0,-3.0
4360689.0,-1.0
5017326.0,-7.0
4575279.0,-11.0
4431198.0,-3.0
5000221.0,-7.0
4100896.0,43.0
16800924.0,-1.0
3382077.0,-3.0
4080434.0,-6.0
1949422.0,1.0
6462583.0,-1.0
7196680.0,-2.0
2049836.0,0.0
7196691.0,-2.0
4644206.0,0.0
4084501.0,8.0
12005888.0,-7.0
12005889.0,0.0
7206330.0,10.0
12005892.0,5.0
4568142.0,1.0
12005896.0,-29.0
12005900.0,-4.0
12005903.0,3.0
12005904.0,3.0
7206012.0,0.0
2986780.0,15.0
2156586.0,5.0
7206179.0,4.0
7206282.0,7.0
12005913.0,5.0
135517176.0,-1.0
7206270.0,7.0
7205753.0,-12.0
12005920.0,-29.0
7162175.0,-3.0
12005921.0,2.0
7196696.0,2.0
2155204.0,7.0
2145305.0,-8.0
2147285.0,-6.0
135517179.0,-3.0
2146615.0,2.0
4550100.0,-1.0
6039978.0,11.0
12005951.0,-6.0
3561766.0,-10.0
4178272.0,7.0
12005953.0,35.0
4102692.0,9.0
3345963.0,5.0
2147287.0,-5.0
12005963.0,-9.0
1034454.0,-4.0
12005964.0,0.0
737197.0,0.0
2049887.0,1.0
3921395.0,-1.0
2148172.0,2.0
4160363.0,3.0
12005969.0,3.0
5639929.0,-1.0
7190941.0,4.0
2148162.0,-2.0
3257857.0,2.0
7243520.0,-7.0
12005980.0,-5.0
3485855.0,-16.0
7163140.0,2.0
12006003.0,0.0
12006004.0,-6.0
12006013.0,-3.0
7117559.0,6.0
12006016.0,2.0
7207920.0,4.0
12006029.0,62.0
9538692.0,2.0
2146435.0,-3.0
12006033.0,-4.0
2135779.0,5.0
2151650.0,2.0
2142782.0,-2.0
2145753.0,0.0
12006044.0,16.0
12006046.0,26.0
2151648.0,6.0
18552806.0,-2.0
4124514.0,11.0
4391314.0,-4.0
12006075.0,2.0
12006076.0,36.0
12006092.0,5.0
3388450.0,-10.0
7196670.0,7.0
12006105.0,9.0
2137248.0,-8.0
7117308.0,-12.0
3621326.0,-9.0
5097704.0,-29.0
12006127.0,1.0
12006131.0,51.0
1236967.0,4.0
3347420.0,-9.0
7110103.0,0.0
12006145.0,30.0
256466.0,12.0
7207284.0,1.0
12006160.0,26.0
12006161.0,27.0
6624149.0,-1.0
7207114.0,6.0
7222728.0,3.0
12006173.0,54.0
12006177.0,12.0
12006189.0,-17.0
12006191.0,42.0
4256376.0,2.0
7207252.0,4.0
2698056.0,-13.0
2698558.0,-3.0
2563737.0,-4.0
2632017.0,-4.0
2109843.0,0.0
2109888.0,0.0
4360965.0,1.0
5196328.0,8.0
2571338.0,1.0
2543654.0,1.0
2542826.0,5.0
2122588.0,2.0
3457857.0,-6.0
2557358.0,3.0
2699911.0,0.0
9101457.0,5.0
3436968.0,-3.0
2079334.0,0.0
2566406.0,5.0
2566746.0,-5.0
9647149.0,13.0
2558311.0,-6.0
2558228.0,3.0
4282022.0,-18.0
2125737.0,-2.0
9679069.0,2.0
4560229.0,-3.0
2355956.0,-7.0
2097068.0,-1.0
2423952.0,-8.0
135500245.0,4.0
12006228.0,-10.0
12006229.0,-9.0
2101118.0,42.0
4273494.0,2.0
6031948.0,-13.0
6892676.0,-20.0
2411780.0,-6.0
5908320.0,7.0
2451752.0,-3.0
4359809.0,-5.0
5009291.0,7.0
2427152.0,-2.0
2426060.0,3.0
12006233.0,18.0
2098752.0,14.0
2563425.0,-8.0
12006234.0,3.0
2113270.0,-2.0
3543625.0,0.0
135410809.0,-6.0
4334536.0,-5.0
2110573.0,-1.0
2562584.0,8.0
9641618.0,6.0
3893874.0,10.0
6904547.0,-8.0
2478688.0,9.0
5064340.0,-1.0
135462462.0,-2.0
2324273.0,-13.0
9656041.0,0.0
2399688.0,2.0
2306931.0,-2.0
3632918.0,1.0
2129382.0,0.0
4314514.0,3.0
12006270.0,11.0
2402538.0,6.0
2439944.0,-15.0
2407556.0,0.0
9605787.0,0.0
2435181.0,0.0
9610586.0,3.0
9568945.0,2.0
9649369.0,2.0
2421901.0,7.0
2422660.0,0.0
5884233.0,21.0
6903904.0,8.0
4839303.0,15.0
4838566.0,4.0
4204519.0,-10.0
567398.0,-3.0
7192867.0,6.0
3722666.0,-2.0
3429442.0,-3.0
814510.0,2.0
948029.0,2.0
15944696.0,4.0
135521426.0,16.0
5101096.0,35.0
9596043.0,7.0
9599168.0,-9.0
135521450.0,-9.0
135521455.0,-5.0
15944760.0,58.0
1867702.0,8.0
