,0
9840292.0,0.0
24069140.0,0.0
23983721.0,0.0
569674.0,0.0
23815379.0,0.0
23757110.0,0.0
20055915.0,0.0
23983723.0,0.0
3829741.0,0.0
23955908.0,0.0
10242.0,0.0
23928151.0,0.0
9848024.0,0.0
16745401.0,0.0
24011663.0,0.0
23757167.0,0.0
24094130.0,0.0
100058.0,0.0
10412554.0,0.0
441853.0,0.0
23955894.0,0.0
100528.0,0.0
23900097.0,0.0
23983724.0,0.0
11472669.0,0.0
16757192.0,0.0
6712564.0,0.0
24011671.0,0.0
11289099.0,0.0
20054931.0,0.0
9980845.0,0.0
23928125.0,0.0
23757115.0,0.0
23899997.0,0.0
9832120.0,0.0
5351523.0,0.0
21592256.0,0.0
23757231.0,0.0
23844061.0,0.0
10346314.0,0.0
24094137.0,0.0
5319332.0,0.0
23844052.0,0.0
23757073.0,0.0
23844067.0,0.0
10359257.0,0.0
23815383.0,0.0
443327.0,0.0
16681750.0,0.0
5281716.0,0.0
164648.0,0.0
14707004.0,0.0
4583839.0,0.0
9842429.0,0.0
23899974.0,0.0
21634412.0,0.0
23786269.0,0.0
14807325.0,0.0
11322609.0,0.0
14059029.0,0.0
5088391.0,0.0
24011611.0,0.0
13919623.0,0.0
23786290.0,0.0
23986044.0,0.0
14466247.0,0.0
91458.0,0.0
24096432.0,0.0
23757227.0,0.0
23844082.0,0.0
24013862.0,0.0
123740.0,0.0
23760128.0,0.0
11876195.0,0.0
24150657.0,0.0
23786265.0,0.0
23955813.0,0.0
16681748.0,0.0
24123446.0,0.0
23928024.0,0.0
23955862.0,0.0
23930393.0,0.0
23724669.0,0.0
15736670.0,0.0
23786280.0,0.0
23786392.0,0.0
23843959.0,0.0
428373.0,0.0
572865.0,0.0
442827.0,0.0
23844063.0,0.0
23928145.0,0.0
13890776.0,0.0
23757082.0,0.0
89640.0,0.0
5511.0,0.0
87691.0,0.0
72724.0,0.0
179651.0,0.0
5702158.0,0.0
6426741.0,0.0
6426741.0,0.0
23278031.0,0.0
2073.0,0.0
5701985.0,0.0
441306.0,0.0
441306.0,0.0
5281542.0,0.0
4595.0,0.0
114811.0,0.0
9051.0,0.0
439530.0,0.0
440473.0,0.0
5280954.0,0.0
6602480.0,0.0
54676345.0,0.0
3760.0,0.0
24011690.0,0.0
23955888.0,0.0
496073.0,0.0
10483216.0,0.0
23986038.0,0.0
24123445.0,0.0
24069161.0,0.0
23930389.0,0.0
24011684.0,0.0
23757058.0,0.0
10258907.0,0.0
34687.0,0.0
130919.0,0.0
24013854.0,0.0
23874505.0,0.0
23872146.0,0.0
23815404.0,0.0
24123441.0,0.0
23986035.0,0.0
23928111.0,0.0
23786279.0,0.0
24123439.0,0.0
10125228.0,0.0
23902358.0,0.0
24096422.0,0.0
6441519.0,0.0
5379743.0,0.0
5280372.0,0.0
23844084.0,0.0
21764437.0,0.0
23757232.0,0.0
24013853.0,0.0
23955890.0,0.0
24096420.0,0.0
15598285.0,0.0
23789055.0,0.0
24123436.0,0.0
296197.0,0.0
125733.0,0.0
23928034.0,0.0
6918700.0,0.0
23786411.0,0.0
15649435.0,0.0
23815399.0,0.0
23900001.0,0.0
107713.0,0.0
455262.0,0.0
23815414.0,0.0
24150637.0,0.0
23815386.0,0.0
23902330.0,0.0
376403.0,0.0
15386782.0,0.0
189528.0,0.0
135765825.0,0.0
5275908.0,0.0
23786430.0,0.0
14414238.0,0.0
24121289.0,0.0
15736668.0,0.0
23928131.0,0.0
15736674.0,0.0
23872140.0,0.0
11944602.0,0.0
23986017.0,0.0
5458458.0,0.0
11968867.0,0.0
23844076.0,0.0
135601234.0,0.0
11968592.0,0.0
14830750.0,0.0
24871205.0,0.0
10588128.0,0.0
14038300.0,0.0
24096398.0,0.0
24094149.0,0.0
23955806.0,0.0
23844056.0,0.0
23872097.0,0.0
133053836.0,0.0
23757105.0,0.0
14489281.0,0.0
133053846.0,0.0
23872108.0,0.0
23900099.0,0.0
23757074.0,0.0
23757252.0,0.0
23786450.0,0.0
23843920.0,0.0
24096389.0,0.0
5315244.0,0.0
23624765.0,0.0
23843927.0,0.0
23955889.0,0.0
161036.0,0.0
23815256.0,0.0
13818684.0,0.0
23844024.0,0.0
23786377.0,0.0
265237.0,0.0
23757093.0,0.0
14262571.0,0.0
11043090.0,0.0
23900060.0,0.0
23757047.0,0.0
14191290.0,0.0
23872148.0,0.0
23815421.0,0.0
11100427.0,0.0
23844073.0,0.0
135400184.0,0.0
5282459.0,0.0
3062316.0,0.0
77993.0,0.0
62891.0,0.0
5464343.0,0.0
151194.0,0.0
1013376.0,0.0
4440.0,0.0
11213558.0,0.0
24180125.0,0.0
197033.0,0.0
644241.0,0.0
44620939.0,0.0
300471.0,0.0
53315137.0,0.0
11398092.0,0.0
44143209.0,0.0
11493598.0,0.0
81409.0,0.0
46925884.0,0.0
59768.0,0.0
656668.0,0.0
53315436.0,0.0
442424.0,0.0
9863776.0,0.0
24964624.0,0.0
441071.0,0.0
6321424.0,0.0
17755052.0,0.0
24180719.0,0.0
24821094.0,0.0
46209426.0,0.0
44182295.0,0.0
44968231.0,0.0
208898.0,0.0
10113978.0,0.0
9938203.0,0.0
10127622.0,0.0
53315868.0,0.0
53315878.0,0.0
46224516.0,0.0
15985330.0,0.0
23725625.0,0.0
16038120.0,0.0
3038522.0,0.0
10302451.0,0.0
9915743.0,0.0
5328940.0,0.0
6450551.0,0.0
25169382.0,0.0
9910224.0,0.0
11152667.0,0.0
16659841.0,0.0
24889392.0,0.0
24776445.0,0.0
387447.0,0.0
483407.0,0.0
11243969.0,0.0
16722836.0,0.0
25126798.0,0.0
25062766.0,0.0
127030711.0,0.0
42640.0,0.0
35802.0,0.0
5281718.0,0.0
94253.0,0.0
170361.0,0.0
89564218.0,0.0
71485.0,0.0
40000.0,0.0
675434.0,0.0
675434.0,0.0
9911830.0,0.0
10341154.0,0.0
6433145.0,0.0
11640390.0,0.0
9956119.0,0.0
24775005.0,0.0
1005654.0,0.0
16741245.0,0.0
10226546.0,0.0
42611257.0,0.0
11626560.0,0.0
11626560.0,0.0
25167777.0,0.0
25124816.0,0.0
85542.0,0.0
60167849.0,0.0
71203.0,0.0
90454.0,0.0
11625818.0,0.0
16654980.0,0.0
119369.0,0.0
6433119.0,0.0
9929127.0,0.0
57519550.0,0.0
10461508.0,0.0
16007391.0,0.0
24856041.0,0.0
9933475.0,0.0
44551660.0,0.0
9811611.0,0.0
9874913.0,0.0
6445562.0,0.0
42642645.0,0.0
10026128.0,0.0
57519519.0,0.0
219077.0,0.0
126758.0,0.0
57519515.0,0.0
178024.0,0.0
6918837.0,0.0
11159621.0,0.0
9907323.0,0.0
57519520.0,0.0
5330286.0,0.0
447371.0,0.0
25154867.0,0.0
135565545.0,0.0
11612883.0,0.0
51371303.0,0.0
49855250.0,0.0
11957756.0,0.0
11167602.0,0.0
9871074.0,0.0
25195348.0,0.0
44607530.0,0.0
11314340.0,0.0
9824562.0,0.0
5330790.0,0.0
24826799.0,0.0
6918638.0,0.0
24794418.0,0.0
11282283.0,0.0
9868037.0,0.0
17754438.0,0.0
25102847.0,0.0
22049997.0,0.0
46191454.0,0.0
49848070.0,0.0
11609586.0,0.0
25066467.0,0.0
9931954.0,0.0
44155856.0,0.0
24756910.0,0.0
16041424.0,0.0
11707110.0,0.0
9865515.0,0.0
24856436.0,0.0
11511120.0,0.0
24795070.0,0.0
11454028.0,0.0
46911863.0,0.0
9902100.0,0.0
9869779.0,0.0
56965901.0,0.0
9823820.0,0.0
16108977.0,0.0
11858109.0,0.0
46398810.0,0.0
6420138.0,0.0
11667893.0,0.0
16086114.0,0.0
2950007.0,0.0
1367095.0,0.0
1069686.0,0.0
57519531.0,0.0
2742550.0,0.0
49836027.0,0.0
51358113.0,0.0
119373.0,0.0
3099980.0,0.0
25021165.0,0.0
1177.0,0.0
441401.0,0.0
60854.0,0.0
241903.0,0.0
44195701.0,0.0
46199207.0,0.0
51037431.0,0.0
1549000.0,0.0
150311.0,0.0
60947.0,0.0
5720.0,0.0
49850262.0,0.0
24772043.0,0.0
2746.0,0.0
149.0,0.0
2826191.0,0.0
9869776.0,0.0
60857.0,0.0
22752.0,0.0
3914.0,0.0
45006136.0,0.0
3076.0,0.0
45934210.0,0.0
25749227.0,0.0
46783403.0,0.0
64139.0,0.0
11393719.0,0.0
44143370.0,0.0
53235510.0,0.0
4823.0,0.0
54671008.0,0.0
55283.0,0.0
46705390.0,0.0
2873523.0,0.0
9287.0,0.0
6540277.0,0.0
9797370.0,0.0
2875918.0,0.0
11462546.0,0.0
5284329.0,0.0
2810413.0,0.0
704473.0,0.0
16112820.0,0.0
6323491.0,0.0
135566354.0,0.0
11433190.0,0.0
11384493.0,0.0
10047612.0,0.0
5311194.0,0.0
2663.0,0.0
65906.0,0.0
56962337.0,0.0
57339144.0,0.0
71271629.0,0.0
24944925.0,0.0
71304818.0,0.0
52934127.0,0.0
46213929.0,0.0
54765302.0,0.0
24753719.0,0.0
3025944.0,0.0
25227462.0,0.0
46918825.0,0.0
25134326.0,0.0
44591583.0,0.0
25171648.0,0.0
16720766.0,0.0
16720766.0,0.0
25227436.0,0.0
56949517.0,0.0
45270144.0,0.0
50922691.0,0.0
11270783.0,0.0
53340666.0,0.0
9918559.0,0.0
10288191.0,0.0
135473382.0,0.0
10271028.0,0.0
9819282.0,0.0
21081761.0,0.0
73265272.0,0.0
10430360.0,0.0
5327916.0,0.0
9863367.0,0.0
9865587.0,0.0
25093235.0,0.0
9952773.0,0.0
46180666.0,0.0
25242324.0,0.0
44205240.0,0.0
10240275.0,0.0
59437537.0,0.0
11548023.0,0.0
24879368.0,0.0
73265273.0,0.0
16723044.0,0.0
16722834.0,0.0
16757524.0,0.0
25207689.0,0.0
25125014.0,0.0
11676971.0,0.0
57336812.0,0.0
49831257.0,0.0
56953649.0,0.0
24857323.0,0.0
25206185.0,0.0
151171.0,0.0
125017.0,0.0
53469448.0,0.0
11373846.0,0.0
9950176.0,0.0
24958200.0,0.0
135564841.0,0.0
51000408.0,0.0
148201.0,0.0
9803788.0,0.0
24785538.0,0.0
16222096.0,0.0
135565596.0,0.0
25161177.0,0.0
135440466.0,0.0
11561383.0,0.0
24800541.0,0.0
11520894.0,0.0
10437018.0,0.0
11647372.0,0.0
11749858.0,0.0
49769085.0,0.0
10027278.0,0.0
155815.0,0.0
135398495.0,0.0
3035714.0,0.0
9907093.0,0.0
44607360.0,0.0
44607531.0,0.0
10275789.0,0.0
448799.0,0.0
24901704.0,0.0
54682040.0,0.0
23520033.0,0.0
46930993.0,0.0
3874387.0,0.0
46930987.0,0.0
44139710.0,0.0
11249084.0,0.0
11256664.0,0.0
132990892.0,0.0
6852167.0,0.0
11539025.0,0.0
6918558.0,0.0
135742497.0,0.0
9549295.0,0.0
11175137.0,0.0
10182969.0,0.0
10286159.0,0.0
24996872.0,0.0
11427553.0,0.0
11488320.0,0.0
216210.0,0.0
23654923.0,0.0
53245636.0,0.0
6918295.0,0.0
6444692.0,0.0
66065.0,0.0
443155.0,0.0
11358077.0,0.0
49867939.0,0.0
49867940.0,0.0
114850.0,0.0
115067.0,0.0
90479327.0,0.0
9894584.0,0.0
260439.0,0.0
14240392.0,0.0
24905149.0,0.0
16747683.0,0.0
11689883.0,0.0
24905142.0,0.0
9827968.0,0.0
17751819.0,0.0
135399748.0,0.0
25257557.0,0.0
11581936.0,0.0
9883029.0,0.0
6918852.0,0.0
25229526.0,0.0
25229450.0,0.0
9549289.0,0.0
11417954.0,0.0
23635314.0,0.0
16124208.0,0.0
9843900.0,0.0
25182616.0,0.0
46885626.0,0.0
44187953.0,0.0
49784945.0,0.0
45375953.0,0.0
10366136.0,0.0
107848.0,0.0
443354.0,0.0
21725806.0,0.0
51712.0,0.0
24764449.0,0.0
42598643.0,0.0
16718576.0,0.0
11955716.0,0.0
25022340.0,0.0
25154041.0,0.0
53396311.0,0.0
135564985.0,0.0
10202642.0,0.0
24988881.0,0.0
9956222.0,0.0
49806720.0,0.0
44206063.0,0.0
135402864.0,0.0
54698642.0,0.0
54698642.0,0.0
44137946.0,0.0
56956240.0,0.0
10253143.0,0.0
25262792.0,0.0
11620908.0,0.0
2296132.0,0.0
162147.0,0.0
71354.0,0.0
51039095.0,0.0
56649450.0,0.0
10158940.0,0.0
9848160.0,0.0
42642648.0,0.0
24872560.0,0.0
121892.0,0.0
121829.0,0.0
11976582.0,0.0
46843906.0,0.0
5311510.0,0.0
2926768.0,0.0
46232606.0,0.0
6450813.0,0.0
44632017.0,0.0
9818682.0,0.0
25134521.0,0.0
24800108.0,0.0
9934347.0,0.0
10459564.0,0.0
644215.0,0.0
20635522.0,0.0
3796.0,0.0
9810884.0,0.0
10200390.0,0.0
66577006.0,0.0
49766501.0,0.0
4566.0,0.0
11844351.0,0.0
66577038.0,0.0
49830258.0,0.0
49830260.0,0.0
9916734.0,0.0
10172943.0,0.0
11501591.0,0.0
135465539.0,0.0
45942672.0,0.0
45359723.0,0.0
45360096.0,0.0
56776330.0,0.0
45359724.0,0.0
45360105.0,0.0
45359581.0,0.0
56776295.0,0.0
45359774.0,0.0
45359790.0,0.0
44715461.0,0.0
45782972.0,0.0
23955814.0,0.0
24066831.0,0.0
45359979.0,0.0
45783113.0,0.0
56776394.0,0.0
44715463.0,0.0
45783012.0,0.0
56776345.0,0.0
56776370.0,0.0
16196976.0,0.0
13939151.0,0.0
56776371.0,0.0
56776384.0,0.0
45360041.0,0.0
16202130.0,0.0
127054564.0,0.0
158361.0,0.0
44715535.0,0.0
23786324.0,0.0
21633105.0,0.0
51136448.0,0.0
45783069.0,0.0
45359858.0,0.0
3082301.0,0.0
10222695.0,0.0
51136367.0,0.0
45360036.0,0.0
45359981.0,0.0
45359192.0,0.0
45360038.0,0.0
45360000.0,0.0
51136564.0,0.0
10069635.0,0.0
14656910.0,0.0
95223186.0,0.0
44715218.0,0.0
51136581.0,0.0
44715277.0,0.0
5372065.0,0.0
23846520.0,0.0
14017925.0,0.0
23271906.0,0.0
45360151.0,0.0
6324973.0,0.0
45360181.0,0.0
44715462.0,0.0
45359980.0,0.0
45359570.0,0.0
13858122.0,0.0
44715261.0,0.0
45360095.0,0.0
72319.0,0.0
442014.0,0.0
44715185.0,0.0
51136474.0,0.0
10696407.0,0.0
45782818.0,0.0
45783033.0,0.0
56773923.0,0.0
101689.0,0.0
10018535.0,0.0
44715312.0,0.0
51136422.0,0.0
14396666.0,0.0
46933844.0,0.0
51136415.0,0.0
45782844.0,0.0
45359803.0,0.0
44715815.0,0.0
51136454.0,0.0
44715361.0,0.0
11146840.0,0.0
45360107.0,0.0
24775138.0,0.0
45359683.0,0.0
442885.0,0.0
11578541.0,0.0
45359752.0,0.0
36406703.0,0.0
51136452.0,0.0
21591950.0,0.0
45359707.0,0.0
45359823.0,0.0
124871280.0,0.0
135613041.0,0.0
45359891.0,0.0
45360043.0,0.0
45783065.0,0.0
45782748.0,0.0
45359944.0,0.0
45359690.0,0.0
13919571.0,0.0
14258971.0,0.0
6918504.0,0.0
45783221.0,0.0
45360185.0,0.0
45359515.0,0.0
45359496.0,0.0
45360271.0,0.0
23624921.0,0.0
45783183.0,0.0
11948661.0,0.0
51136443.0,0.0
9931899.0,0.0
23624918.0,0.0
45360321.0,0.0
45360322.0,0.0
45782868.0,0.0
44715327.0,0.0
45782768.0,0.0
45359269.0,0.0
12000799.0,0.0
93039.0,0.0
51136580.0,0.0
24121301.0,0.0
182199.0,0.0
45360361.0,0.0
10310632.0,0.0
11673921.0,0.0
53325875.0,0.0
56645356.0,0.0
1328033.0,0.0
2882155.0,0.0
58539301.0,0.0
56645961.0,0.0
44135961.0,0.0
2155128.0,0.0
8582409.0,0.0
46926973.0,0.0
789882.0,0.0
46931242.0,0.0
72551586.0,0.0
11654378.0,0.0
25263033.0,0.0
465951.0,0.0
5388906.0,0.0
5282521.0,0.0
53388524.0,0.0
22200891.0,0.0
90488984.0,0.0
24866313.0,0.0
44129660.0,0.0
72943187.0,0.0
101043110.0,0.0
71506583.0,0.0
53394762.0,0.0
72201027.0,0.0
72551585.0,0.0
76285486.0,0.0
71300326.0,0.0
71268957.0,0.0
10309899.0,0.0
50905713.0,0.0
59604787.0,0.0
45378188.0,0.0
121595845.0,0.0
78243729.0,0.0
133053865.0,0.0
133053880.0,0.0
44631903.0,0.0
56599293.0,0.0
57345410.0,0.0
3795.0,0.0
46220502.0,0.0
10052040.0,0.0
57390074.0,0.0
60160561.0,0.0
51038269.0,0.0
11214940.0,0.0
20916937.0,0.0
44557636.0,0.0
54766613.0,0.0
72199293.0,0.0
57519758.0,0.0
25232345.0,0.0
1915791.0,0.0
72193870.0,0.0
11409972.0,0.0
9936746.0,0.0
135566899.0,0.0
133053866.0,0.0
71291068.0,0.0
118878455.0,0.0
118878455.0,0.0
135564749.0,0.0
2111037.0,0.0
73010930.0,0.0
71522234.0,0.0
91623361.0,0.0
56962336.0,0.0
1092458.0,0.0
24802973.0,0.0
11675630.0,0.0
91885418.0,0.0
72551298.0,0.0
9947954.0,0.0
11741525.0,0.0
49800090.0,0.0
5311097.0,0.0
1301094.0,0.0
10425450.0,0.0
10236758.0,0.0
45100448.0,0.0
53382545.0,0.0
2858523.0,0.0
2440433.0,0.0
70679308.0,0.0
9829526.0,0.0
51031035.0,0.0
17095977.0,0.0
9928016.0,0.0
9843690.0,0.0
2011756.0,0.0
45376076.0,0.0
9864510.0,0.0
10477191.0,0.0
16307093.0,0.0
46223724.0,0.0
44250034.0,0.0
53464483.0,0.0
39065.0,0.0
53229989.0,0.0
10099206.0,0.0
23188887.0,0.0
5311424.0,0.0
133079.0,0.0
44516953.0,0.0
9809077.0,0.0
46937439.0,0.0
46208486.0,0.0
68107965.0,0.0
159603.0,0.0
5745207.0,0.0
9915813.0,0.0
16739265.0,0.0
10364418.0,0.0
23725123.0,0.0
44453327.0,0.0
449021.0,0.0
9938990.0,0.0
9910619.0,0.0
2298706.0,0.0
188942.0,0.0
10202471.0,0.0
11316919.0,0.0
5068295.0,0.0
25068753.0,0.0
9842556.0,0.0
9869276.0,0.0
2930014.0,0.0
15285131.0,0.0
9953065.0,0.0
11681588.0,0.0
5311057.0,0.0
11272107.0,0.0
9891980.0,0.0
9934033.0,0.0
11625520.0,0.0
1474853.0,0.0
25109291.0,0.0
10273347.0,0.0
11238212.0,0.0
155922.0,0.0
10291750.0,0.0
3055171.0,0.0
6918515.0,0.0
9884820.0,0.0
10474776.0,0.0
4858.0,0.0
17759121.0,0.0
9935015.0,0.0
9796408.0,0.0
25015515.0,0.0
25154868.0,0.0
22254068.0,0.0
10408514.0,0.0
25110406.0,0.0
25168304.0,0.0
25105713.0,0.0
46233311.0,0.0
11339118.0,0.0
6420160.0,0.0
10224714.0,0.0
25141190.0,0.0
9887351.0,0.0
9841560.0,0.0
197706.0,0.0
9908880.0,0.0
864492.0,0.0
25113626.0,0.0
16756754.0,0.0
9819770.0,0.0
5328135.0,0.0
9958279.0,0.0
6918827.0,0.0
512282.0,0.0
11527661.0,0.0
11037861.0,0.0
9884833.0,0.0
32681978.0,0.0
979718.0,0.0
10091491.0,0.0
589075.0,0.0
9949202.0,0.0
53472153.0,0.0
126079.0,0.0
11610682.0,0.0
46919335.0,0.0
9953357.0,0.0
10337743.0,0.0
44190553.0,0.0
11226207.0,0.0
11496610.0,0.0
443278.0,0.0
11598628.0,0.0
9826520.0,0.0
4068248.0,0.0
11477180.0,0.0
216456.0,0.0
24855958.0,0.0
9929425.0,0.0
114904.0,0.0
656768.0,0.0
6918583.0,0.0
10315001.0,0.0
23631116.0,0.0
2936384.0,0.0
25093231.0,0.0
56964346.0,0.0
114829.0,0.0
2986030.0,0.0
11960895.0,0.0
135398744.0,0.0
5487088.0,0.0
11167112.0,0.0
6539952.0,0.0
57347571.0,0.0
9865808.0,0.0
45103530.0,0.0
5330175.0,0.0
11503055.0,0.0
11689373.0,0.0
135506374.0,0.0
2797577.0,0.0
46846503.0,0.0
1286902.0,0.0
11545419.0,0.0
56587994.0,0.0
46836562.0,0.0
50911934.0,0.0
2766326.0,0.0
3035442.0,0.0
90488916.0,0.0
10324083.0,0.0
25114442.0,0.0
11461365.0,0.0
59377482.0,0.0
9886249.0,0.0
5311096.0,0.0
154575.0,0.0
50997747.0,0.0
5329447.0,0.0
24885053.0,0.0
23642319.0,0.0
9944610.0,0.0
5311201.0,0.0
11682007.0,0.0
3476.0,0.0
115239.0,0.0
104943.0,0.0
5503194.0,0.0
9549213.0,0.0
9847219.0,0.0
9901086.0,0.0
9839975.0,0.0
2132.0,0.0
5312114.0,0.0
11559235.0,0.0
9927197.0,0.0
9911716.0,0.0
23573.0,0.0
133053831.0,0.0
37990.0,0.0
3452843.0,0.0
10429706.0,0.0
46901461.0,0.0
156333.0,0.0
44247568.0,0.0
214347.0,0.0
25230662.0,0.0
10275777.0,0.0
449097.0,0.0
448014.0,0.0
22227931.0,0.0
24991044.0,0.0
70224122.0,0.0
6918314.0,0.0
71521142.0,0.0
71699712.0,0.0
2817763.0,0.0
225362.0,0.0
1117196.0,0.0
50922681.0,0.0
851474.0,0.0
3083511.0,0.0
148184.0,0.0
53492330.0,0.0
21014417.0,0.0
133053883.0,0.0
44605616.0,0.0
10201696.0,0.0
899323.0,0.0
60138149.0,0.0
133053871.0,0.0
46209401.0,0.0
24012277.0,0.0
72736173.0,0.0
91623360.0,0.0
90094283.0,0.0
76168.0,0.0
46192505.0,0.0
1201549.0,0.0
240767.0,0.0
6918178.0,0.0
57417192.0,0.0
77845606.0,0.0
58496428.0,0.0
9817923.0,0.0
5311452.0,0.0
9705.0,0.0
9845148.0,0.0
71576676.0,0.0
23729157.0,0.0
44623946.0,0.0
11646777.0,0.0
45142457.0,0.0
24958198.0,0.0
11978813.0,0.0
213040.0,0.0
119828.0,0.0
78357783.0,0.0
15984937.0,0.0
71542482.0,0.0
46908026.0,0.0
53378752.0,0.0
24957182.0,0.0
17754765.0,0.0
153241.0,0.0
78357808.0,0.0
25099191.0,0.0
46861623.0,0.0
46861623.0,0.0
46861623.0,0.0
58223272.0,0.0
59473233.0,0.0
50922675.0,0.0
25166913.0,0.0
73214.0,0.0
23727689.0,0.0
9928332.0,0.0
5288320.0,0.0
135446210.0,0.0
72836888.0,0.0
46848036.0,0.0
11995774.0,0.0
25073775.0,0.0
71496458.0,0.0
68277611.0,0.0
9915239.0,0.0
53344908.0,0.0
11349170.0,0.0
132981.0,0.0
44588117.0,0.0
67377767.0,0.0
5488548.0,0.0
9956146.0,0.0
9909448.0,0.0
11524200.0,0.0
9795741.0,0.0
9829828.0,0.0
25023726.0,0.0
9817231.0,0.0
10111831.0,0.0
51049968.0,0.0
9865421.0,0.0
9819150.0,0.0
11531745.0,0.0
656755.0,0.0
15953875.0,0.0
11712625.0,0.0
11719003.0,0.0
44223999.0,0.0
9911630.0,0.0
16125102.0,0.0
135497803.0,0.0
9957278.0,0.0
73349008.0,0.0
9928470.0,0.0
154689.0,0.0
53245590.0,0.0
9909648.0,0.0
11983356.0,0.0
197626.0,0.0
46224413.0,0.0
214346.0,0.0
6918497.0,0.0
10028830.0,0.0
9889700.0,0.0
59472574.0,0.0
5311055.0,0.0
9863010.0,0.0
11497983.0,0.0
25181195.0,0.0
10308091.0,0.0
1150897.0,0.0
42647277.0,0.0
1570601.0,0.0
9945530.0,0.0
177992.0,0.0
9933427.0,0.0
5496659.0,0.0
11180808.0,0.0
9796590.0,0.0
46937290.0,0.0
9929424.0,0.0
5311258.0,0.0
9820434.0,0.0
44464263.0,0.0
24801690.0,0.0
133053885.0,0.0
714286.0,0.0
1241327.0,0.0
10109178.0,0.0
11168182.0,0.0
11584834.0,0.0
2809273.0,0.0
11226090.0,0.0
50991505.0,0.0
10039361.0,0.0
2863945.0,0.0
9825084.0,0.0
10210160.0,0.0
11785878.0,0.0
16760513.0,0.0
1427626.0,0.0
11560787.0,0.0
53348188.0,0.0
5310960.0,0.0
9938280.0,0.0
9851775.0,0.0
53438230.0,0.0
11319053.0,0.0
135886459.0,0.0
10008367.0,0.0
16126898.0,0.0
11973736.0,0.0
21071390.0,0.0
71345.0,0.0
16202164.0,0.0
71254032.0,0.0
25025505.0,0.0
9828911.0,0.0
25144732.0,0.0
10117987.0,0.0
42636350.0,0.0
11546620.0,0.0
24857689.0,0.0
9924495.0,0.0
59239114.0,0.0
71576693.0,0.0
67475270.0,0.0
644100.0,0.0
78357934.0,0.0
46196517.0,0.0
9930049.0,0.0
66577032.0,0.0
25031915.0,0.0
4988454.0,0.0
23649154.0,0.0
446804.0,0.0
66577033.0,0.0
127894.0,0.0
4020.0,0.0
135528987.0,0.0
16727102.0,0.0
9799888.0,0.0
11848225.0,0.0
11949652.0,0.0
2360837.0,0.0
11711282.0,0.0
5329106.0,0.0
11950170.0,0.0
10280735.0,0.0
9882972.0,0.0
49855228.0,0.0
24808138.0,0.0
44603533.0,0.0
135742498.0,0.0
16734800.0,0.0
2856.0,0.0
71576689.0,0.0
5205.0,0.0
10029385.0,0.0
16058637.0,0.0
11256587.0,0.0
25138012.0,0.0
56650915.0,0.0
71604307.0,0.0
16739244.0,0.0
11597537.0,0.0
135416394.0,0.0
59757974.0,0.0
24771824.0,0.0
42602909.0,0.0
9887537.0,0.0
10471670.0,0.0
3794.0,0.0
5687.0,0.0
71297207.0,0.0
135900142.0,0.0
135564558.0,0.0
443894.0,0.0
6918386.0,0.0
11154555.0,0.0
10469233.0,0.0
11317439.0,0.0
57340685.0,0.0
10138259.0,0.0
6918324.0,0.0
54682876.0,0.0
9875401.0,0.0
44449078.0,0.0
53340664.0,0.0
1046082.0,0.0
44449392.0,0.0
11249932.0,0.0
11655534.0,0.0
11304743.0,0.0
11387409.0,0.0
25108829.0,0.0
11234049.0,0.0
10204153.0,0.0
44602493.0,0.0
44545403.0,0.0
53246941.0,0.0
46916382.0,0.0
9840849.0,0.0
49779726.0,0.0
71315139.0,0.0
3383533.0,0.0
4633677.0,0.0
9822241.0,0.0
9869934.0,0.0
53318624.0,0.0
4722579.0,0.0
4722579.0,0.0
9921064.0,0.0
22475020.0,0.0
49857866.0,0.0
25198728.0,0.0
51346934.0,0.0
11654412.0,0.0
9816778.0,0.0
25210562.0,0.0
59723793.0,0.0
25074316.0,0.0
10001434.0,0.0
22609888.0,0.0
49830684.0,0.0
53361524.0,0.0
46208250.0,0.0
45484303.0,0.0
24971422.0,0.0
46204221.0,0.0
11656002.0,0.0
12934390.0,0.0
131620.0,0.0
984333.0,0.0
11384503.0,0.0
2946601.0,0.0
10167713.0,0.0
24278976.0,0.0
44252734.0,0.0
310360.0,0.0
11442117.0,0.0
781301.0,0.0
46742353.0,0.0
129869.0,0.0
66561564.0,0.0
49763030.0,0.0
135413563.0,0.0
57326210.0,0.0
73349077.0,0.0
21023902.0,0.0
10278166.0,0.0
42623951.0,0.0
2853753.0,0.0
53358422.0,0.0
71450146.0,0.0
16750094.0,0.0
230710.0,0.0
54764919.0,0.0
70682875.0,0.0
44589122.0,0.0
755507.0,0.0
53347902.0,0.0
49868481.0,0.0
2799722.0,0.0
5311287.0,0.0
9840648.0,0.0
9794656.0,0.0
5287529.0,0.0
22245705.0,0.0
71520717.0,0.0
25253556.0,0.0
2984337.0,0.0
394449.0,0.0
11837221.0,0.0
42627755.0,0.0
44665680.0,0.0
51035449.0,0.0
17980288.0,0.0
56927063.0,0.0
3173542.0,0.0
46006640.0,0.0
53393916.0,0.0
65459349.0,0.0
46911016.0,0.0
44577753.0,0.0
50904505.0,0.0
11232124.0,0.0
5311104.0,0.0
60204017.0,0.0
46173038.0,0.0
71601111.0,0.0
399465.0,0.0
70702008.0,0.0
135566764.0,0.0
5000754.0,0.0
69580299.0,0.0
72547474.0,0.0
68060125.0,0.0
6443493.0,0.0
